name,year,year_end_score
Julie Rogers,1965.0,5500.0
The San Remo Golden Strings,1965.0,8694.0
The Ad Libs,1965.0,8569.0
James Brown & The Famous Flames,1965.0,957075.0
Godfrey Cambridge,1965.0,12232.0
Glen Campbell,1965.0,125775.0
Norah Jones,1965.0,86829.0
Bobby Vinton,1965.0,3001446.0
The Mad Lads,1965.0,742.0
Eydie Gormé,1965.0,293160.0
Damita Jo,1965.0,4896.0
Bobby Vee,1965.0,4278.0
The Lovin' Spoonful,1965.0,232656.0
Glenn Yarbrough,1965.0,716454.0
Gloria Lynne,1965.0,8100.0
Walter Jackson,1965.0,645.0
Ramsey Lewis Trio,1965.0,439930.0
Bobby Rydell,1965.0,78.0
The Temptations,1965.0,8030680.0
Astrud Gilberto,1965.0,225606.0
Bobby Powell,1965.0,750.0
The Astors,1965.0,2925.0
Bobby McClure,1965.0,8021.0
Booker T. & the M.G.'s,1965.0,203792.0
Sonny James,1965.0,624.0
The Knickerbockers,1965.0,2737.0
Nina Simone,1965.0,89060.0
Jody Miller,1965.0,80453.0
Mike Douglas,1965.0,420.0
The Barbarians,1965.0,1536.0
The Beach Boys,1965.0,28807116.0
The Supremes,1965.0,9304964.0
Little Anthony & The Imperials,1965.0,471098.0
Sounds Orchestral,1965.0,251332.0
Bob Newhart,1965.0,6000.0
Antônio Carlos Jobim,1965.0,46872.0
The Sunrays,1965.0,8220.0
Little Jimmy Dickens,1965.0,6870.0
Bonnie and the Treasures,1965.0,510.0
Reparata,1965.0,2925.0
Little Milton,1965.0,51841.0
B the Star,1965.0,17621.0
The Three Degrees,1965.0,4680.0
The Searchers,1965.0,140280.0
The Knight Brothers,1965.0,720.0
Solomon Burke,1965.0,140747.0
Sonny & Cher,1965.0,1744260.0
Céline Dion,1965.0,355033.0
"Bobby ""Blue"" Bland",1965.0,33005.0
Aretha Franklin,1965.0,1573792.0
Etta James,1965.0,445.0
The Swingle Singers,1965.0,10302.0
Sonny & Cher And Their Friends The Lettermen/Bill Medley/The Blendells & Their Hits,1965.0,19632.0
The Who,1965.0,6228.0
Grady Tate,1965.0,168.0
Esther Phillips,1965.0,23790.0
Bobbi Martin,1965.0,48510.0
The Sapphires,1965.0,1479.0
Wilson Pickett,1965.0,434970.0
The Scott Brothers' Orchestra,1965.0,3360.0
King Curtis,1965.0,92.0
The Kinks,1965.0,1662975.0
The Kingsmen,1965.0,774556.0
The Ronettes,1965.0,21840.0
James Phelps,1965.0,1183.0
Willie Nelson,1965.0,185741.0
Mega Tracks Karaoke Band,1965.0,4084012.0
The Uniques,1965.0,1440.0
Karaoke - Ameritz,1965.0,624888.0
Gene Chandler,1965.0,113033.0
Jimmy Dean,1965.0,231.0
The Nashville Teens,1965.0,91.0
Simon & Garfunkel,1965.0,211200.0
Eddy Arnold,1965.0,533214.0
Mitch Ryder and The Detroit Wheels,1965.0,4148.0
Shirley Bassey,1965.0,111430.0
Wayne Fontana & The Mindbenders,1965.0,32535.0
Eddie Rambeau,1965.0,6391.0
Jay & The Americans,1965.0,855152.0
APM Karaoke,1965.0,826.0
The Byrds,1965.0,2157476.0
The Miracles,1965.0,456120.0
Lorne Greene,1965.0,66286.0
The Impressions,1965.0,2901153.0
Maxine Brown,1965.0,68432.0
J. Frank Wilson & The Cavaliers,1965.0,32074.0
The Strangeloves,1965.0,37772.0
Steve Alaimo,1965.0,1020.0
Dean Martin,1965.0,8363979.0
The Inmates,1965.0,9880.0
Mitty Collier,1965.0,270.0
The Vogues,1965.0,161000.0
Andy Williams,1965.0,9929881.0
Pop Music Workshop,1965.0,5742.0
Neil Sedaka,1965.0,14400.0
Vitamin String Quartet,1965.0,346609.0
Shelly Manne,1965.0,460.0
Brook Benton,1965.0,27975.0
Jimmy Cross,1965.0,84.0
The Hollies,1965.0,47600.0
The Yardbirds,1965.0,425106.0
Karaoke Universe,1965.0,999963.0
Dee Dee Sharp,1965.0,1668.0
The Smithereens,1965.0,50403.0
Wayne Newton,1965.0,473892.0
The Brothers Four,1965.0,38115.0
Sue Thompson,1965.0,6230.0
Unit 4 + 2,1965.0,5819.0
Gene Pitney,1965.0,960915.0
Edwin Starr,1965.0,92512.0
Shirley Ellis,1965.0,20832.0
Lou Johnson,1965.0,4496.0
P.J. Proby,1965.0,352.0
Matt Monro,1965.0,2952.0
Zoom Karaoke,1965.0,4004.0
The Starbugs,1965.0,2338.0
Ned Miller,1965.0,3168.0
The Hit Co.,1965.0,828444.0
The Hondells,1965.0,468.0
The Honeycombs,1965.0,5420.0
The Statler Brothers,1965.0,19800.0
Andrew Oldham Orchestra,1965.0,16700.0
Len Barry,1965.0,1742.0
Lou Rawls,1965.0,4806.0
Lou Christie,1965.0,408.0
The Young Rascals,1965.0,868.0
The Hullaballoos,1965.0,1890.0
Eddie Hodges,1965.0,3591.0
John Gary,1965.0,1918440.0
Ed Ames,1965.0,22737.0
Willie Mitchell,1965.0,1428.0
Buck Owens & The Buckaroos,1965.0,3944.0
The Waikiki Hawaiians,1965.0,148.0
Eddie Fisher,1965.0,40830.0
The Skyliners,1965.0,530.0
Del Reeves,1965.0,5.0
The Guess Who,1965.0,203444.0
Adam Faith,1965.0,18.0
The Silkie,1965.0,7600.0
Barbara Lynn,1965.0,210.0
Barbara Mason,1965.0,172249.0
London Festival Orchestra,1965.0,486.0
Billy Vaughn,1965.0,32.0
Buck Owens,1965.0,513334.0
Sir Douglas Quintet,1965.0,46354.0
ProSource Karaoke,1965.0,1175384.0
Timi Yuro,1965.0,18.0
Louis Williams,1965.0,1296.0
Lonnie Mack,1965.0,2610.0
Louis Armstrong,1965.0,1083056.0
The Viscounts,1965.0,9780.0
Irma Thomas,1965.0,7560.0
Robert Goulet,1965.0,1760052.0
Jimmy McCracklin,1965.0,92.0
The Olympics,1965.0,1157.0
Barbara Lewis,1965.0,143724.0
Barbra Streisand,1966.0,41051106.0
Red Sovine,1966.0,800.0
The Artistics,1966.0,912.0
Barbara Mason,1966.0,1232.0
Cy Coleman,1966.0,26032.0
The Association,1966.0,1355200.0
The Young Rascals,1966.0,302064.0
Arthur Prysock,1966.0,42552.0
The Ronettes,1966.0,48.0
Dee Jay & The Runaways,1966.0,5896.0
Herschel Bernardi,1966.0,535.0
Glenn Yarbrough,1966.0,503712.0
Cyndi Lauper,1966.0,218460.0
The Animals,1966.0,2732048.0
The Uniques,1966.0,64.0
Herman's Hermits,1966.0,3554582.0
Dana Rollin,1966.0,984.0
The Chiffons,1966.0,20350.0
Terry Knight And The Pack,1966.0,10305.0
Jim Reeves,1966.0,635024.0
The Arbors,1966.0,11904.0
Midnight String Quartet,1966.0,40584.0
Darrow Fletcher,1966.0,93.0
Joe Simon,1966.0,48158.0
Peter And Gordon,1966.0,270153.0
The Monitors,1966.0,1.0
Wayne Newton,1966.0,259974.0
Darrell Banks,1966.0,19560.0
The Brothers Four,1966.0,35079.0
King Curtis,1966.0,4876.0
Del Shannon,1966.0,705.0
Garnet Mimms,1966.0,8284.0
Vic Dana,1966.0,61318.0
Tom Lehrer,1966.0,4312.0
Damita Jo,1966.0,992.0
Tom Jones,1966.0,252630.0
Jerry Vale,1966.0,751260.0
Walter Jackson,1966.0,5160.0
Walter Wanderley Trio,1966.0,4482.0
Andre Kostelanetz & His Orchestra,1966.0,90.0
The Byrds,1966.0,4279058.0
Della Reese,1966.0,440.0
The Yardbirds,1966.0,496635.0
The Bachelors,1966.0,36036.0
The Monkees,1966.0,1040520.0
Jimmie Rodgers,1966.0,8352.0
Harry Belafonte,1966.0,109696.0
Bang Jun seok,1966.0,62775.0
The Moody Blues,1966.0,1422.0
Ramsey Lewis,1966.0,948543.0
Ray Stevens,1966.0,3465.0
The Marvelettes,1966.0,141868.0
Mongo Santamaria,1966.0,28140.0
Mitty Collier,1966.0,108.0
Joe Tex,1966.0,311040.0
Johnny Cash,1966.0,560722.0
The Viscounts,1966.0,7110.0
Kim Weston,1966.0,5880.0
The Smothers Brothers,1966.0,122800.0
Walter Wanderley,1966.0,110905.0
Jerry Lee Lewis,1966.0,25160.0
Googie Rene,1966.0,207.0
The Who,1966.0,61242.0
The Youngbloods,1966.0,5858.0
Ramsey Lewis Trio,1966.0,892588.0
Ray Conniff,1966.0,1603134.0
The Buckinghams,1966.0,902.0
The Sandpipers,1966.0,129120.0
Cilla Black,1966.0,234.0
Gene Chandler,1966.0,33681.0
Gary Lewis & The Playboys,1966.0,1380120.0
The Newbeats,1966.0,18414.0
The Capitols,1966.0,76720.0
Hardtimes,1966.0,4.0
Ben Colder,1966.0,1290.0
Astrud Gilberto,1966.0,79857.0
Aretha Franklin,1966.0,198220.0
Barbara Lewis,1966.0,41005.0
The Royal Guardsmen,1966.0,15871.0
The 13th Floor Elevators,1966.0,2424.0
Joe Cuba Sextet,1966.0,2032.0
Sugar Pie DeSanto,1966.0,27.0
Ben E. King,1966.0,2301.0
Freddy Cannon,1966.0,8775.0
We Five,1966.0,1794.0
Phil Ochs,1966.0,210.0
The Searchers,1966.0,12460.0
The Boogie Kings,1966.0,10101.0
The Beau Brummels,1966.0,1166.0
Tom Russell,1966.0,2130.0
The McCoys,1966.0,215238.0
Jimmy Hughes,1966.0,3960.0
Syndicate Of Sound,1966.0,19805.0
Mort Stevens And His Orchestra,1966.0,10864.0
The Shindogs,1966.0,10.0
The Critters,1966.0,47600.0
Roy Head,1966.0,4537.0
The Mystic Moods Orchestra,1966.0,161005.0
The Sharpee's,1966.0,150.0
The Bobby Fuller Four,1966.0,23494.0
The Ventures,1966.0,4118080.0
Andy Williams,1966.0,7598565.0
The Shangri-Las,1966.0,78675.0
The Music Machine,1966.0,12038.0
Henry Mancini,1966.0,482144.0
Petula Clark,1966.0,1128850.0
Roger Williams,1966.0,127455.0
Roy Orbison,1966.0,90972.0
Mega Tracks Karaoke Band,1966.0,937992.0
Maxine Brown,1966.0,12040.0
Koko Taylor,1966.0,2008.0
Ameritz Karaoke Entertainment,1966.0,432564.0
The Shadows Of Knight,1966.0,108472.0
Roy Head & The Traits,1966.0,3100.0
The Contours,1966.0,1386.0
Jimmy Smith,1966.0,1710855.0
The Bob Crewe Generation,1966.0,285.0
Angelo Mantovani,1966.0,118612.0
Jimmy McCracklin,1966.0,36.0
Baby Ray,1966.0,714.0
Ameritz Countdown Karaoke,1966.0,178740.0
Ronnie Dove,1966.0,902527.0
Baby Lullabies Star,1966.0,158112.0
Jimmy Ruffin,1966.0,145001.0
David Houston,1966.0,143921.0
Robert Goulet,1966.0,641838.0
Ronny & The Daytonas,1966.0,29106.0
The Blues Magoos,1966.0,3725.0
Hedgehoppers Anonymous,1966.0,3510.0
Chris Andrews,1966.0,7.0
The Witches,1966.0,5337.0
The New Colony Six,1966.0,1156.0
The New Christy Minstrels,1966.0,222420.0
The Rolling Stones,1966.0,41093290.0
David and Jonathan,1966.0,5445.0
BTS,1966.0,291458.0
Davie Allan & The Arrows,1966.0,118002.0
The Sidekicks,1966.0,2979.0
Chris Montez,1966.0,125216.0
Dickie Goodman,1966.0,4128.0
Barry Young,1966.0,3234.0
Davie Allan and the Arrows,1966.0,10.0
Marvin Gaye,1966.0,1243777.0
The Blues Project,1966.0,163704.0
Jimmy Holiday,1966.0,3.0
"Peter, Paul and Mary",1966.0,3587518.0
The Seekers,1966.0,15264.0
Dean Martin,1966.0,5461911.0
Alvin Cash & The Registers,1966.0,3033.0
Robert Parker,1966.0,18632.0
Alvin Cash,1966.0,2934.0
The Vogues,1966.0,309500.0
Joan Baez,1966.0,978180.0
Gerry & The Pacemakers,1966.0,46231.0
Richard And The Young Lions,1966.0,2.0
"Richard ""Groove"" Holmes",1966.0,97119.0
The Cyrkle,1966.0,173806.0
Mary Wells,1966.0,23115.0
Cher,1966.0,4539150.0
The Mindbenders,1966.0,45738.0
The Clefs Of Lavender Hill,1966.0,756.0
Jimmy Castor,1966.0,54.0
Gene Pitney,1966.0,411861.0
Dave Brubeck,1966.0,1088.0
Crispian St. Peters,1966.0,29325.0
The Van Dykes,1966.0,26.0
"Dave ""Baby"" Cortez",1966.0,99.0
Deon Jackson,1966.0,28700.0
Chubby Checker,1966.0,5400.0
Poptastic Karaoke,1966.0,1649.0
Mike Douglas,1966.0,58320.0
Cryan' Shames,1966.0,1452.0
The Dave Clark Five,1966.0,173696.0
The Beach Boys,1966.0,18507216.0
Herbie Mann,1966.0,76436.0
Wes Montgomery,1966.0,529227.0
Allan Sherman,1966.0,71468.0
Dionne Warwick,1966.0,4613625.0
Pozo Seco Singers,1966.0,58227.0
Roger Miller,1966.0,1835265.0
Connie Francis,1966.0,12474.0
Royal Philharmonic Orchestra,1966.0,80615.0
Barry McGuire,1966.0,33124.0
Georgie Fame & The Blue Flames,1966.0,3618.0
John Gary,1966.0,1287866.0
Mel Carter,1966.0,60685.0
Tammi Terrell,1966.0,19740.0
The Seeds,1966.0,576.0
"Dino, Desi & Billy",1966.0,69495.0
Cooltone Karaoke,1966.0,3538605.0
Herb Alpert & The Tijuana Brass,1966.0,25633140.0
B.J. Thomas,1966.0,319696.0
Mitch Ryder and The Detroit Wheels,1966.0,159271.0
LaVern Baker,1966.0,24.0
Count Five,1966.0,25848.0
Chet Atkins,1966.0,537633.0
Toby Adkins,1966.0,9260.0
The Beatles,1966.0,28024672.0
Mrs. Miller,1966.0,312.0
Trolls,1966.0,5.0
Vitamin String Quartet,1966.0,985356.0
John Stephan,1966.0,1404.0
Sérgio Mendes,1966.0,5728.0
Susan Christie,1966.0,1968.0
The Registers,1966.0,978.0
Mikis Theodorakis,1966.0,808170.0
The Righteous Brothers,1966.0,3886400.0
Maurice Jarre,1966.0,1312677.0
The Drifters,1966.0,38632.0
Don Ho,1966.0,40931.0
Mable John,1966.0,26.0
Original Soundtrack,1966.0,11547852.0
New Vaudeville Band,1966.0,18183.0
Nancy Wilson,1966.0,4714812.0
? & The Mysterians,1966.0,88604.0
Jackie Gleason,1966.0,4760.0
Nancy Sinatra,1966.0,2606032.0
Nancy Ames,1966.0,6336.0
Bob Dylan,1966.0,16610166.0
Mae West,1966.0,1925.0
Jefferson Airplane,1966.0,117189.0
Jackie Lee,1966.0,33840.0
Duke Ellington,1966.0,3674.0
Johnny and the Expressions,1966.0,500.0
The Outsiders,1966.0,222348.0
Jan & Dean,1966.0,144664.0
Jr. Walker & The All Stars,1966.0,1349478.0
Dusty Springfield,1966.0,422415.0
Slim Harpo,1966.0,12207.0
Jane Morgan,1966.0,1100.0
Napoleon XIV,1966.0,5510.0
Otis Redding,1966.0,2429910.0
Billy Joe Royal,1966.0,22440.0
Tony Bennett,1966.0,3072340.0
Jack Jones,1966.0,846034.0
The Marketts,1966.0,69948.0
Lee Morgan,1966.0,6444.0
The Fugs,1966.0,83174.0
Original Studio Cast,1966.0,783.0
Tim Tam & The Turn Ons,1966.0,575.0
Lesley Gore,1966.0,40560.0
Déjà Vu,1966.0,14630.0
Liverpool Five,1966.0,3.0
Uros Perich Perry,1966.0,36680.0
The Packers,1966.0,2970.0
The Fortunes,1966.0,2880.0
Lee Dorsey,1966.0,115100.0
Ike & Tina Turner,1966.0,6720.0
Jackie DeShannon,1966.0,20700.0
Sergio Mendes & Brasil '66,1966.0,495504.0
The Paul Butterfield Blues Band,1966.0,141778.0
Jackie Wilson,1966.0,688.0
Tommy James & The Shondells,1966.0,954057.0
LeRoy Barbour,1966.0,214.0
Carla Thomas,1966.0,261382.0
Little Milton,1966.0,47.0
Sandy Posey,1966.0,88500.0
Sandy Nelson,1966.0,8500.0
Eric Burdon & the Animals,1966.0,109548.0
The Sunrays,1966.0,8660.0
Johnny Sea,1966.0,3720.0
Little Anthony & The Imperials,1966.0,319479.0
Paul Vance,1966.0,20.0
Paul Vann,1966.0,2051.0
The Five Stairsteps,1966.0,36400.0
The Five Americans,1966.0,68536.0
Howard Tate,1966.0,200.0
Bonnie Guitar,1966.0,10.0
The Supremes,1966.0,11676772.0
James & Bobby Purify,1966.0,65844.0
The Karaoke Channel,1966.0,26303688.0
The Three Degrees,1966.0,288.0
Booker T. & the M.G.'s,1966.0,24628.0
Original Broadway Cast,1966.0,276086.0
Shorty Long,1966.0,64.0
Jackie Wilson & LaVern Baker,1966.0,8.0
Smokey Robinson & The Miracles,1966.0,3382166.0
Al Hirt,1966.0,466175.0
Frank Gallop,1966.0,4815.0
Tommy McLain,1966.0,8547.0
Original Broadway Cast of Fiddler on the Roof,1966.0,3078876.0
Boots Randolph,1966.0,481488.0
Sarah Vaughan,1966.0,3162.0
The Standells,1966.0,128667.0
Original Broadway Cast Recording,1966.0,150120.0
Al Martino,1966.0,3857745.0
Bob Kuban & The In-Men,1966.0,16167.0
Stevie Wonder,1966.0,6355120.0
Bob Lind,1966.0,27940.0
Frank Sinatra,1966.0,17297280.0
Original Broadway Cast 'Skyscraper',1966.0,4776.0
Paul Revere & The Raiders,1966.0,6571600.0
Paul Peek,1966.0,310.0
The Poppies,1966.0,1320.0
Spyder Turner,1966.0,966.0
Four Tops,1966.0,5571280.0
Steve Alaimo,1966.0,285.0
The Poets,1966.0,4250.0
Karaoke - Ameritz,1966.0,906444.0
Los Chiflados Del Ritmo,1966.0,4480.0
The Happenings,1966.0,224750.0
Eddie Holman,1966.0,14246.0
Shelby Flint,1966.0,1673.0
Jay Siegel's Tokens,1966.0,5020.0
Louis Armstrong,1966.0,8840.0
The Hundred Dollar Bills,1966.0,978.0
Eddie Floyd,1966.0,65592.0
Simon & Garfunkel,1966.0,8344512.0
Eddie Fisher,1966.0,28950.0
The Ides Of March,1966.0,13240.0
Buck Owens,1966.0,101426.0
Los Bravos,1966.0,74610.0
Lorraine Ellison,1966.0,2520.0
Lou Christie,1966.0,183855.0
The Platters,1966.0,39173.0
The Harden Trio,1966.0,10905.0
Jay & The Americans,1966.0,579424.0
Lenny Welch,1966.0,9486.0
Pat Cooper,1966.0,136374.0
Myron Cohen,1966.0,16042.0
The Hollies,1966.0,966756.0
The Holidays,1966.0,1926.0
Neal Hefti & his Orchestra and Chorus,1966.0,64974.0
Karaoke Jazz Big Band,1966.0,588.0
Edwin Starr,1966.0,71626.0
The Impressions,1966.0,426849.0
Lou Johnson,1966.0,1616.0
The Heinz,1966.0,3486.0
Lou Rawls,1966.0,2185395.0
Neal Hefti,1966.0,3840.0
Aaron Neville,1966.0,62952.0
The Hondells,1966.0,10348.0
Neil Diamond,1966.0,1851708.0
Eddy Arnold,1966.0,4110084.0
The Statler Brothers,1966.0,43100.0
Len Barry,1966.0,29562.0
Ed Ames,1966.0,118296.0
Fontella Bass,1966.0,56154.0
Buck Owens & The Buckaroos,1966.0,3162.0
Buffy Sainte-Marie,1966.0,49248.0
The Mar-Keys,1966.0,1100.0
Nat King Cole,1966.0,1943370.0
The Turtles,1966.0,328425.0
Willie Mitchell,1966.0,459.0
The Intruders,1966.0,7695.0
The Peels,1966.0,1284.0
Billy Larkin,1966.0,214.0
Various Artists,1966.0,96603749.0
Brenda Lee,1966.0,88880.0
The Isley Brothers,1966.0,923733.0
Kate Smith,1966.0,190394.0
Shades Of Blue,1966.0,26224.0
Kate Watabayashi,1966.0,68.0
Jeannie Seely,1966.0,325.0
The Gentrys,1966.0,42918.0
Lee Pockriss,1966.0,20.0
Elvis Presley,1966.0,12133242.0
Jonathan King,1966.0,91.0
Manfred Mann,1966.0,19342.0
Billy Preston,1966.0,80295.0
Buddy Rich,1966.0,2448.0
The Troggs,1966.0,187859.0
Willie Bobo,1966.0,4096.0
The Strangeloves,1966.0,13580.0
Billy Stewart,1966.0,22258.0
Singer's Edge Karaoke,1966.0,5656.0
Love,1966.0,22990.0
The Tradewinds,1966.0,5984.0
The Innocence,1966.0,2288.0
Buddy Starcher,1966.0,2478.0
J.J. Barnes,1966.0,455.0
Neil Sedaka,1966.0,2775.0
Brian Hyland,1966.0,103016.0
The Olympics,1966.0,2327.0
The Grass Roots,1966.0,95934.0
The Gospel Messengers,1966.0,8021.0
Brian Gari,1966.0,2709.0
Bud Shank,1966.0,77544.0
Sir Douglas Quintet,1966.0,31017.0
J.J. Jackson,1966.0,19458.0
Johnny Rivers,1966.0,2070180.0
Bill Cosby,1966.0,9921540.0
Jerry Bock,1966.0,1971.0
Them Crooked Vultures,1966.0,31678.0
Marianne Faithfull,1966.0,23980.0
The Lettermen,1966.0,299442.0
The Electric Prunes,1966.0,5040.0
Jerry Butler,1966.0,1005.0
The Elgins,1966.0,12033.0
The Left Banke,1966.0,28725.0
Bobby Goldsboro,1966.0,225038.0
Bobby Davis,1966.0,150.0
Boggle Karaoke,1966.0,3872.0
Trini Lopez,1966.0,812952.0
Bobby Darin,1966.0,42390.0
The T-Bones,1966.0,13325.0
Frankie Valli & The Four Seasons,1966.0,754992.0
Sopwith Camel,1966.0,182.0
Margaret Whiting,1966.0,12400.0
Sonny James,1966.0,4290.0
Donovan,1966.0,1275120.0
The Knickerbockers,1966.0,25829.0
Horace Silver,1966.0,286.0
Sonny & Cher And Their Friends The Lettermen/Bill Medley/The Blendells & Their Hits,1966.0,13968.0
Frankie Valli,1966.0,79920.0
Horst Jankowski,1966.0,67230.0
Albert 2 Stone,1966.0,5376.0
Sam & Dave,1966.0,293230.0
"Bobby ""Blue"" Bland",1966.0,54280.0
Etta James,1966.0,801.0
The Exciters,1966.0,2442.0
James Brown,1966.0,1199184.0
Bobby Hebb,1966.0,69394.0
The Rascals,1966.0,1385114.0
Everett McKinley Dirksen,1966.0,576.0
Bobby Vinton,1966.0,285768.0
Martha Reeves & The Vandellas,1966.0,328696.0
Jerry Herman,1966.0,418478.0
The Mad Lads,1966.0,2002.0
Eydie Gormé,1966.0,526920.0
Perry Como,1966.0,311240.0
Chad & Jeremy,1966.0,219604.0
Keith,1966.0,19822.0
The Spellbinders,1966.0,2.0
The Spencer Davis Group,1966.0,4635.0
The Ray Conniff Singers,1966.0,60636.0
The Lovin' Spoonful,1966.0,2492468.0
Percy Sledge,1966.0,691012.0
Bert Kaempfert & His Orchestra,1966.0,7896.0
Norma Tanega,1966.0,5283.0
The Mamas & The Papas,1966.0,2584062.0
James Carr,1966.0,6300.0
Johnny Lytle,1966.0,460.0
Mark Lindsay,1966.0,280450.0
The Rationals,1966.0,78.0
Percy Faith & His Orchestra,1966.0,4200.0
Johnny Mathis,1966.0,15655640.0
Just Us,1966.0,5423.0
Them,1966.0,9486.0
The Temptations,1966.0,12961920.0
Bobby Powell,1966.0,930.0
Bobby Moore & The Rhythm Aces,1966.0,5980.0
James Brown & The Famous Flames,1966.0,1351175.0
Bobby McClure,1966.0,91.0
Ethel Merman,1966.0,4200.0
The O'Jays,1966.0,7771.0
Floyd Cramer,1966.0,22764.0
Tommy Roe,1966.0,294132.0
Peaches & Herb,1966.0,1260.0
Sam Cooke,1966.0,117537.0
Sam The Sham & The Pharaohs,1966.0,111137.0
Latimore,1966.0,43212.0
Nina Simone,1966.0,53144.0
The Kingsmen,1966.0,26809.0
The Swingin' Medallions,1966.0,10972.0
Wilson Pickett,1966.0,1346220.0
The Kinks,1966.0,1341272.0
Nino Tempo & April Stevens,1966.0,15167.0
The Karaoke Universe,1966.0,321339.0
Esther Phillips,1966.0,9360.0
Dr. West's Medicine Show & Junk Band,1966.0,1750.0
The Surfaris,1966.0,185400.0
Solomon Burke,1966.0,1649.0
Sonny & Cher,1966.0,1513260.0
James Newton Howard,1966.0,7821.0
Ramsey Lewis Trio,1967.0,4884.0
Fantastic Johnny C,1967.0,32900.0
Maxine Brown,1967.0,2296.0
Andy Williams,1967.0,7204286.0
Dean Martin,1967.0,5295537.0
Crispian St. Peters,1967.0,7875.0
The Impressions,1967.0,80478.0
Terry Knight And The Pack,1967.0,10740.0
The Innocence,1967.0,3212.0
Midnight String Quartet,1967.0,968620.0
Every Mother's Son,1967.0,19275.0
Merle Haggard & The Strangers,1967.0,57116.0
Noel Harrison,1967.0,5580.0
Walter Jackson,1967.0,2666.0
Eric Burdon & the Animals,1967.0,401472.0
Loretta Lynn,1967.0,233760.0
Mickey Murray,1967.0,2848.0
Erma Franklin,1967.0,1880.0
The Bar-Kays,1967.0,156940.0
Original Broadway Cast of I Do! I Do!,1967.0,26400.0
The Third Rail,1967.0,3177.0
Ella Fitzgerald,1967.0,1888.0
Ramsey Lewis,1967.0,1623544.0
Robert Goulet,1967.0,23184.0
Stan Getz,1967.0,240.0
The Blues Magoos,1967.0,34225.0
Leonard Nimoy,1967.0,106438.0
Davie Allan & The Arrows,1967.0,1012673.0
The Sweet Inspirations,1967.0,6210.0
Everett McKinley Dirksen,1967.0,1806.0
The Karaoke Channel,1967.0,29879460.0
Jimmy Hughes,1967.0,552.0
Stanley Turrentine,1967.0,6090.0
Tony Bennett,1967.0,442060.0
The Monkees,1967.0,8309776.0
Bobby Powell,1967.0,310.0
The Blues Project,1967.0,297768.0
Ray Charles,1967.0,125378.0
Pro Choice Karaoke,1967.0,11546.0
Little Richard,1967.0,1650.0
The Bob Crewe Generation,1967.0,34409.0
James Darren,1967.0,6834.0
Robert Knight,1967.0,10764.0
James Brown & The Famous Flames,1967.0,341425.0
Walter Wanderley,1967.0,197087.0
Prince Buster,1967.0,204.0
Little Milton,1967.0,1363.0
Tom Jones,1967.0,1089900.0
Solomon Burke,1967.0,21437.0
Brian Hyland,1967.0,17064.0
Elliot Lawrence,1967.0,892.0
The Box Tops,1967.0,266166.0
Tammi Terrell,1967.0,244755.0
Lorraine Ellison,1967.0,240.0
The Beach Boys,1967.0,14333163.0
The Artistics,1967.0,8320.0
The Who,1967.0,866211.0
Lou Donaldson,1967.0,21255.0
Max Steiner,1967.0,51566.0
The Hombres,1967.0,12636.0
Maurice Jarre,1967.0,2192034.0
Eydie Gormé,1967.0,556440.0
The American Breed,1967.0,5054.0
Gene Pitney,1967.0,21150.0
Aaron Neville,1967.0,185928.0
The Woolies,1967.0,57.0
Cryan' Shames,1967.0,2882.0
The Supremes,1967.0,8903576.0
Clifford Curry,1967.0,54.0
Cubie Burke,1967.0,1044.0
The Arbors,1967.0,8184.0
Porter Wagoner,1967.0,60.0
Fannie Flagg,1967.0,171.0
Norah Jones,1967.0,278718.0
Grateful Dead,1967.0,1482208.0
Bobby Vinton,1967.0,567420.0
Glen Campbell,1967.0,273222.0
John Kander,1967.0,256464.0
The Magnificent Men,1967.0,8940.0
The Animals,1967.0,2918058.0
Damita Jo,1967.0,4624.0
Gene Thomas,1967.0,3612.0
The Platters,1967.0,54008.0
Bobby Vee,1967.0,195408.0
Leon Haywood,1967.0,20048.0
John Gary,1967.0,414640.0
The Love Generation,1967.0,1218.0
Soul Survivors,1967.0,19755.0
Arthur Conley,1967.0,173448.0
Glenn Yarbrough,1967.0,165148.0
Arthur Fiedler,1967.0,9310.0
The Temptations,1967.0,25085340.0
Flip Wilson,1967.0,120198.0
Tommy Boyce,1967.0,16809.0
Mitch Ryder and The Detroit Wheels,1967.0,117486.0
James Cotton,1967.0,165.0
Randolph Thompson,1967.0,8.0
Nina Simone,1967.0,10293.0
Joe Simon,1967.0,67518.0
The Sunshine Company,1967.0,2541.0
Karaoke - Ameritz,1967.0,206316.0
Pozo Seco Singers,1967.0,17316.0
The Human Beinz,1967.0,2024.0
The Association,1967.0,4255900.0
